dictionaryOrder, m142, t100, w4, 2392, 300, 23438, 27182, 165.0563, 0.9265, 8248, 32, a2, 010111
dictionaryOrder, m35, t100, w2, 959, 311, 16803, 18052, 473.338, 0.9265, 8248, 32, a2, 101111
minProd, m362, t50, w4, 9628, 146, 10560, 20646, 29.1713, 0.7845, 1946, 72, a2, 001010
factorial, m15, t100, w4, 260, 100, 3521, 3889, 227.1935, 0.9677, 403, 18, a3, 101111
insertSort, m216, t50, w4, 4622, 155, 24892, 29970, 115.2407, 0.9444, 1900, 40, a4, 001011
parg, m1254, t52, w8, 218195, 22, 133, 219233, 0.106, 1.0, 418, 2518, a5, 100111
parg, m5018, t52, w2, 858858, 172, 17024, 910024, 3.3926, 1.0, 418, 2518, a4, 101110
genPassword, m16, t100, w4, 350, 289, 676, 1145, 41.4082, 0.8367, 398, 63, a2, 001010
dictionaryOrder, m23, t100, w2, 1210, 321, 11189, 12676, 472.7887, 0.9265, 8248, 32, a3, 110100
anagram, m120, t100, w2, 3230, 320, 16296, 20270, 135.8, 0.8667, 1370, 37, a4, 100011
insertSort, m216, t50, w8, 4752, 140, 12656, 17944, 58.5926, 0.9444, 1900, 40, a2, 000111
add, m4, t100, w2, 91, 326, 137, 357, 34.4167, 0.9167, 583, 13, a4, 000011
squareMatrix, m91, t50, w8, 2397, 143, 5159, 7672, 56.6978, 1.0, 903, 72, a3, 011011
genPassword, m24, t100, w4, 484, 101, 1001, 1568, 40.8776, 0.8367, 398, 63, a2, 101011
maxArrSumNeg, m56, t50, w8, 1338, 135, 5559, 7031, 99.2679, 0.9358, 1910, 63, a2, 001111
squareMatrix, m364, t50, w4, 9302, 49, 46358, 55920, 127.3571, 1.0, 903, 72, a2, 101011
mergeSort, m75, t50, w2, 6719, 163, 22732, 29728, 301.7522, 0.9336, 1900, 129, a2, 111101
genPassword, m24, t100, w2, 749, 314, 2782, 3721, 113.5714, 0.8367, 398, 63, a3, 101011
transpose, m74, t50, w4, 1881, 149, 10442, 12441, 140.1678, 0.8993, 903, 40, a4, 001010
mergeSort, m452, t50, w4, 13584, 146, 45830, 59894, 101.3938, 0.9336, 1900, 129, a5, 000010
selectSort, m184, t50, w2, 12596, 166, 80580, 94700, 437.9348, 0.9101, 1900, 45, a2, 000100
anagram, m120, t100, w8, 2052, 259, 10002, 13204, 83.35, 0.9286, 1370, 37, a3, 011110
mergeSort, m452, t50, w2, 21092, 160, 136186, 157786, 301.2965, 0.9336, 1900, 129, a5, 010010
huffmanCoding, m157, t50, w4, 8959, 50, 16955, 26031, 107.9968, 0.9013, 1874, 318, a4, 111011
bubbleSort, m226, t50, w2, 14844, 160, 425078, 441298, 1880.8761, 0.9182, 1900, 41, a2, 010101
selectSort, m46, t50, w4, 1002, 145, 7504, 8867, 163.1304, 0.9101, 1900, 45, a3, 010110
factorial, m62, t100, w4, 3112, 97, 14062, 17492, 226.8065, 0.9677, 403, 18, a2, 111000
transpose, m49, t50, w2, 4066, 149, 20718, 24867, 417.1477, 0.8993, 903, 40, a4, 010000
dictionaryOrder, m23, t100, w8, 390, 40, 1667, 2214, 70.4648, 0.9265, 8248, 32, a3, 110110
genPassword, m16, t100, w4, 336, 290, 672, 1125, 41.1837, 0.8367, 398, 63, a3, 010010
minProd, m60, t50, w8, 1488, 141, 1677, 3470, 27.7956, 0.8659, 1946, 72, a3, 000110
genPassword, m24, t100, w4, 503, 94, 1026, 1645, 41.8776, 0.8367, 398, 63, a3, 110111
factorial, m15, t100, w2, 382, 315, 9772, 10439, 630.4839, 0.9677, 403, 18, a4, 011110
parg, m1254, t52, w2, 214566, 171, 4350, 219296, 3.4679, 1.0, 418, 2518, a2, 110010
add, m4, t100, w8, 49, 40, 23, 105, 5.75, 0.9167, 583, 13, a4, 100010
huffmanCoding, m628, t50, w4, 36190, 50, 68538, 105226, 109.1369, 0.9013, 1874, 318, a3, 110011
factorial, m15, t100, w2, 386, 320, 9749, 10401, 628.9677, 0.9677, 403, 18, a4, 010111
factorial, m10, t100, w2, 251, 311, 6528, 6904, 631.8065, 0.9677, 403, 18, a5, 000011
anagram, m20, t100, w8, 337, 38, 1814, 2284, 90.7333, 0.9286, 1370, 37, a4, 110110
anagram, m30, t100, w8, 512, 272, 2500, 3305, 83.35, 0.9286, 1370, 37, a3, 000110
squareMatrix, m60, t50, w2, 2342, 159, 18529, 21177, 305.4231, 1.0, 903, 72, a5, 110111
minProd, m60, t50, w4, 1477, 49, 1801, 3321, 29.8619, 0.7845, 1946, 72, a4, 101010
selectSort, m184, t50, w2, 12346, 160, 80198, 93470, 435.8587, 0.9101, 1900, 45, a3, 001101
anagram, m20, t100, w2, 525, 320, 2722, 3374, 136.1167, 0.8667, 1370, 37, a2, 111011
squareMatrix, m91, t50, w2, 3515, 157, 27782, 31926, 305.2967, 1.0, 903, 72, a5, 011110
mergeSort, m113, t50, w2, 5112, 162, 34058, 39297, 301.3982, 0.9336, 1900, 129, a5, 101010
squareMatrix, m91, t50, w4, 2338, 146, 11566, 14020, 127.0989, 1.0, 903, 72, a5, 000011
squareMatrix, m364, t50, w8, 9710, 134, 20900, 31078, 57.4176, 1.0, 903, 72, a3, 010011
genPassword, m98, t100, w2, 2964, 307, 11138, 15432, 113.6531, 0.8367, 398, 63, a4, 100110
transpose, m49, t50, w4, 1260, 159, 6951, 8291, 139.9597, 0.8993, 903, 40, a4, 001011
parg, m5018, t52, w8, 866572, 19, 1628, 869450, 0.3244, 1.0, 418, 2518, a4, 101011
transpose, m74, t50, w2, 2904, 159, 31158, 34188, 418.2349, 0.8993, 903, 40, a2, 011010
factorial, m62, t100, w2, 3180, 320, 39160, 43102, 631.6129, 0.9677, 403, 18, a5, 000000
bubbleSort, m226, t50, w2, 14778, 160, 438560, 454672, 1940.531, 0.9182, 1900, 41, a4, 110101
parg, m5018, t52, w8, 865396, 19, 1626, 868242, 0.324, 1.0, 418, 2518, a5, 101011
factorial, m15, t100, w2, 389, 315, 9779, 10357, 630.9355, 0.9677, 403, 18, a5, 000010
minProd, m362, t50, w2, 13330, 167, 31628, 47462, 87.3702, 0.8659, 1946, 72, a4, 000110
mergeSort, m113, t50, w2, 5168, 162, 34340, 39636, 303.8982, 0.9336, 1900, 129, a4, 000010
factorial, m62, t100, w4, 1042, 297, 14102, 15868, 227.4516, 0.9677, 403, 18, a2, 010011
parg, m836, t52, w4, 141708, 176, 852, 147965, 1.0191, 1.0, 418, 2518, a2, 001110
transpose, m49, t50, w2, 1956, 166, 20781, 23067, 418.4094, 0.8993, 903, 40, a4, 111111
factorial, m10, t100, w2, 553, 319, 6515, 7236, 630.5484, 0.9677, 403, 18, a3, 100101
quickSort, m42, t50, w4, 1496, 49, 10338, 12131, 244.2047, 0.9603, 1900, 56, a3, 101110
factorial, m15, t100, w2, 829, 318, 9830, 10915, 634.2258, 0.9677, 403, 18, a2, 001101
anagram, m20, t100, w2, 526, 315, 2725, 3377, 136.2667, 0.8667, 1370, 37, a5, 001010
insertSort, m36, t50, w4, 793, 49, 4102, 5121, 113.9444, 0.9444, 1900, 40, a3, 101110
mergeSort, m113, t50, w4, 3459, 152, 11413, 14994, 101, 0.9336, 1900, 129, a3, 001010
mergeSort, m75, t50, w2, 6783, 158, 22735, 29603, 301.792, 0.9336, 1900, 129, a4, 111001
parg, m5018, t52, w2, 904550, 179, 17406, 956286, 3.4687, 1.0, 418, 2518, a3, 100110
anagram, m120, t100, w8, 2094, 36, 10004, 12364, 83.3667, 0.9286, 1370, 37, a2, 111111
parg, m5018, t52, w8, 870778, 19, 11930, 883946, 2.3774, 1.0, 418, 2518, a4, 100010
genPassword, m98, t100, w2, 2918, 319, 11066, 15174, 112.9184, 0.8367, 398, 63, a2, 111111
mergeSort, m113, t50, w8, 3433, 114, 5278, 8816, 46.708, 0.9336, 1900, 129, a3, 010011
squareMatrix, m91, t50, w8, 2371, 23, 5182, 7608, 56.9505, 1.0, 903, 72, a3, 111011
mergeSort, m113, t50, w4, 3349, 151, 11429, 14900, 101.146, 0.9336, 1900, 129, a3, 000010
primes, m34, t100, w8, 561, 41, 446, 1076, 13.1176, 0.8793, 398, 30, a2, 101111
factorial, m10, t100, w2, 255, 330, 6639, 7025, 642.5484, 0.9677, 403, 18, a5, 111011
insertSort, m54, t50, w8, 1207, 154, 3186, 4505, 59, 0.9444, 1900, 40, a2, 000010
quickSort, m63, t50, w4, 2263, 50, 15507, 17952, 244.2126, 0.9603, 1900, 56, a3, 111111
longestIncrease, m228, t50, w2, 19754, 9894, 266042, 306370, 1166.8509, 0.9196, 1946, 70, a3, 100101
selectSort, m30, t50, w8, 701, 139, 1982, 2778, 64.6522, 0.9101, 1900, 45, a2, 000111
longestIncrease, m38, t50, w2, 1630, 9475, 43139, 48173, 1135.2456, 0.9196, 1946, 70, a2, 000110
mergeSort, m452, t50, w2, 20326, 160, 136624, 157452, 302.2655, 0.9336, 1900, 129, a4, 101010
factorial, m10, t100, w2, 534, 323, 6514, 7238, 630.4194, 0.9677, 403, 18, a2, 101100
longestIncrease, m57, t50, w8, 1631, 2228, 12197, 15079, 213.9825, 0.9196, 1946, 70, a2, 100111
dictionaryOrder, m142, t100, w4, 2328, 302, 23288, 27140, 164, 0.9265, 8248, 32, a2, 011111
selectSort, m184, t50, w4, 3908, 49, 30016, 35184, 163.1304, 0.9101, 1900, 45, a2, 110110
factorial, m15, t100, w2, 790, 325, 9776, 10762, 630.7097, 0.9677, 403, 18, a2, 001000
maxArrSumNeg, m37, t50, w4, 897, 49, 7112, 8258, 190.5179, 0.9358, 1910, 63, a3, 100110
transpose, m298, t50, w4, 7628, 145, 41778, 49874, 140.1946, 0.8993, 903, 40, a2, 001010
add, m24, t100, w2, 532, 313, 844, 2126, 35.1667, 0.9167, 583, 13, a5, 110011
squareMatrix, m60, t50, w2, 2330, 160, 18512, 21259, 305.1429, 1.0, 903, 72, a5, 100110
minProd, m362, t50, w4, 8890, 54, 10576, 19730, 29.2155, 0.7845, 1946, 72, a3, 101010
transpose, m74, t50, w2, 2882, 157, 31185, 34188, 418.5906, 0.8993, 903, 40, a4, 011011
genPassword, m24, t100, w2, 737, 308, 2770, 3790, 113.0612, 0.8367, 398, 63, a2, 000111
factorial, m10, t100, w2, 538, 329, 6531, 7238, 632.0645, 0.9677, 403, 18, a3, 101101
squareMatrix, m60, t50, w4, 1608, 136, 7870, 9553, 129.7363, 1.0, 903, 72, a5, 010011
transpose, m49, t50, w8, 1253, 148, 3372, 4874, 67.906, 0.9054, 903, 40, a2, 011111
squareMatrix, m364, t50, w8, 9490, 144, 20662, 32158, 56.7637, 1.0, 903, 72, a2, 011110
longestIncrease, m57, t50, w2, 2467, 9421, 65996, 73482, 1157.8333, 0.9196, 1946, 70, a4, 000111
longestIncrease, m228, t50, w4, 19860, 3450, 92844, 119798, 407.2105, 0.9035, 1946, 70, a4, 101001
bubbleSort, m37, t50, w4, 840, 51, 25767, 26890, 684.0796, 0.9182, 1900, 41, a2, 110110
add, m6, t100, w2, 140, 333, 210, 542, 35, 0.9167, 583, 13, a3, 110011
genPassword, m16, t100, w8, 318, 38, 308, 739, 18.898, 0.8367, 398, 63, a2, 100110
selectSort, m184, t50, w8, 4020, 21, 11652, 16600, 63.3261, 0.9101, 1900, 45, a2, 101110
longestIncrease, m228, t50, w2, 20118, 10236, 267510, 308956, 1173.2895, 0.9196, 1946, 70, a2, 011101
maxArrSumNeg, m56, t50, w8, 1295, 148, 5063, 6526, 90.4107, 0.9358, 1910, 63, a3, 011111
mergeSort, m452, t50, w2, 20196, 160, 136302, 156998, 301.5531, 0.9336, 1900, 129, a3, 000011
factorial, m10, t100, w2, 267, 331, 6536, 6969, 632.5484, 0.9677, 403, 18, a2, 000111
primes, m34, t100, w4, 583, 104, 1261, 1965, 37.1029, 0.8793, 398, 30, a3, 110111
longestIncrease, m228, t50, w2, 9866, 9452, 259776, 289678, 1139.3684, 0.9196, 1946, 70, a3, 001111
transpose, m74, t50, w2, 2902, 159, 31174, 34197, 418.4497, 0.8993, 903, 40, a3, 000011
transpose, m49, t50, w4, 1324, 48, 6995, 8363, 140.8523, 0.8993, 903, 40, a2, 111011
mergeSort, m75, t50, w8, 2430, 136, 3540, 6348, 47, 0.9336, 1900, 129, a3, 001110
huffmanCodingEff, m99, t50, w2, 7409, 164, 20222, 28060, 203.2362, 0.849, 1874, 239, a3, 010111
mergeSort, m452, t50, w2, 40174, 165, 136196, 179344, 301.3186, 0.9336, 1900, 129, a3, 110100
factorial, m62, t100, w2, 3162, 313, 38990, 42900, 628.871, 0.9677, 403, 18, a5, 001000
parg, m1254, t52, w8, 217446, 21, 403, 218769, 0.3212, 1.0, 418, 2518, a2, 101111
bubbleSort, m56, t50, w2, 1823, 160, 108064, 110366, 1912.6372, 0.9182, 1900, 41, a3, 110110
longestIncrease, m228, t50, w4, 6306, 10794, 96734, 124826, 424.2719, 0.9035, 1946, 70, a3, 011010
transpose, m74, t50, w8, 1919, 141, 5058, 7395, 67.8993, 0.9054, 903, 40, a2, 011110
parg, m836, t52, w2, 142977, 174, 3686, 152416, 4.4073, 1.0, 418, 2518, a4, 110110
longestIncrease, m57, t50, w2, 2435, 9698, 66083, 73649, 1159.3509, 0.9196, 1946, 70, a3, 111111
factorial, m10, t100, w2, 546, 324, 6552, 7295, 634.0968, 0.9677, 403, 18, a2, 001100
genPassword, m24, t100, w2, 752, 316, 2703, 3731, 110.3469, 0.8367, 398, 63, a4, 111111
add, m4, t100, w2, 87, 320, 146, 359, 36.5833, 0.9167, 583, 13, a4, 010010
selectSort, m46, t50, w2, 1534, 169, 19961, 21872, 433.9348, 0.9101, 1900, 45, a3, 101110
parg, m1254, t52, w8, 217190, 19, 410, 223249, 0.3268, 1.0, 418, 2518, a2, 110110
minProd, m60, t50, w4, 1476, 50, 1781, 3299, 29.5304, 0.7845, 1946, 72, a3, 100010
selectSort, m30, t50, w2, 1041, 163, 13427, 14665, 437.837, 0.9101, 1900, 45, a2, 000111
parg, m1254, t52, w2, 214963, 174, 4375, 219726, 3.4874, 1.0, 418, 2518, a3, 101010
factorial, m62, t100, w8, 1004, 40, 10174, 11372, 164.0968, 0.9677, 403, 18, a2, 100011
maxArrSumNeg, m224, t50, w2, 15390, 158, 91882, 108972, 410.1875, 0.9358, 1910, 63, a4, 010100
mergeSort, m452, t50, w4, 13836, 152, 45652, 59978, 101, 0.9336, 1900, 129, a3, 001010
genPassword, m16, t100, w2, 482, 309, 1861, 2470, 113.9592, 0.8367, 398, 63, a3, 001011
factorial, m10, t100, w4, 172, 98, 2346, 2572, 227.0968, 0.9677, 403, 18, a3, 101011
squareMatrix, m60, t50, w8, 1601, 19, 3438, 5305, 56.6758, 1.0, 903, 72, a3, 111110
huffmanCodingEff, m99, t50, w8, 5389, 23, 3035, 8739, 30.5025, 0.849, 1874, 239, a3, 101111
squareMatrix, m364, t50, w2, 14200, 158, 112524, 128434, 309.1319, 1.0, 903, 72, a5, 011111
mergeSort, m75, t50, w2, 3397, 160, 22707, 26596, 301.4204, 0.9336, 1900, 129, a3, 100110
selectSort, m46, t50, w4, 993, 51, 7504, 8684, 163.1413, 0.9101, 1900, 45, a3, 110111
selectSort, m46, t50, w2, 1523, 163, 19975, 21872, 434.2391, 0.9101, 1900, 45, a2, 011110
transpose, m49, t50, w2, 1908, 159, 20688, 22929, 416.5436, 0.8993, 903, 40, a4, 001111
bubbleSort, m37, t50, w2, 2558, 159, 70980, 73770, 1884.4248, 0.9182, 1900, 41, a2, 000101
parg, m5018, t52, w4, 855610, 175, 5294, 862482, 1.055, 1.0, 418, 2518, a5, 010010
genPassword, m24, t100, w2, 738, 312, 2758, 3684, 112.5918, 0.8367, 398, 63, a2, 000010
factorial, m10, t100, w2, 536, 320, 6507, 7243, 629.7097, 0.9677, 403, 18, a3, 010100
bubbleSort, m226, t50, w2, 14630, 166, 430678, 446662, 1905.6549, 0.9182, 1900, 41, a3, 111101
factorial, m62, t100, w2, 3134, 324, 39012, 42918, 629.2258, 0.9677, 403, 18, a5, 110001
genPassword, m24, t100, w4, 472, 101, 1043, 1597, 42.5918, 0.8367, 398, 63, a2, 100010
dictionaryOrder, m35, t100, w2, 1778, 326, 16770, 18961, 472.4085, 0.9265, 8248, 32, a4, 110100
factorial, m10, t100, w2, 531, 319, 6506, 7164, 629.6774, 0.9677, 403, 18, a3, 110000
squareMatrix, m60, t50, w4, 1550, 50, 7730, 9326, 127.4286, 1.0, 903, 72, a2, 111011
genPassword, m98, t100, w2, 2898, 320, 11268, 14932, 114.9796, 0.8367, 398, 63, a5, 101011
dictionaryOrder, m142, t100, w8, 2332, 297, 10002, 13666, 70.4366, 0.9265, 8248, 32, a2, 011111
parg, m1254, t52, w4, 213493, 54, 1293, 215118, 1.0307, 1.0, 418, 2518, a2, 111010
insertSort, m216, t50, w8, 4704, 22, 12602, 17492, 58.3426, 0.9444, 1900, 40, a2, 110011
squareMatrix, m91, t50, w2, 7276, 158, 27889, 35796, 306.4725, 1.0, 903, 72, a5, 010100
primes, m34, t100, w2, 889, 315, 3603, 4877, 105.9853, 0.8793, 398, 30, a3, 000110
mergeSort, m75, t50, w2, 6708, 163, 22724, 29711, 301.646, 0.9336, 1900, 129, a3, 111101
parg, m1254, t52, w2, 219344, 170, 4384, 232097, 3.495, 1.0, 418, 2518, a3, 010110
squareMatrix, m60, t50, w4, 1558, 155, 7707, 9344, 127.0385, 1.0, 903, 72, a3, 000011
longestIncrease, m228, t50, w2, 9760, 9556, 265226, 295440, 1163.2719, 0.9196, 1946, 70, a3, 000111
genPassword, m16, t100, w4, 335, 94, 684, 1097, 41.8776, 0.8367, 398, 63, a3, 110111
squareMatrix, m60, t50, w2, 4733, 157, 18532, 23523, 305.478, 1.0, 903, 72, a5, 100101
primes, m34, t100, w4, 585, 292, 1265, 2199, 37.2059, 0.8793, 398, 30, a3, 000110
primes, m136, t100, w8, 2252, 37, 1768, 4830, 13, 0.8793, 398, 30, a2, 100110
squareMatrix, m60, t50, w4, 1580, 47, 7701, 9395, 126.9505, 1.0, 903, 72, a2, 111111
genPassword, m16, t100, w2, 492, 312, 1852, 2535, 113.4286, 0.8367, 398, 63, a2, 011111
