dictionaryOrder, m23, t100, w2, 1219, 320, 11181, 12625, 472.4648, 0.9265, 8248, 32, a3, 010101
insertSort, m216, t50, w8, 4630, 24, 12618, 17470, 58.4167, 0.9444, 1900, 40, a3, 101010
minProd, m60, t50, w4, 1491, 51, 1752, 3285, 29.0387, 0.7845, 1946, 72, a3, 110011
genPassword, m98, t100, w2, 3054, 316, 11128, 15564, 113.551, 0.8367, 398, 63, a2, 100110
transpose, m74, t50, w2, 2894, 158, 31206, 34224, 418.8792, 0.8993, 903, 40, a2, 110010
mergeSort, m75, t50, w2, 6679, 163, 22695, 29459, 301.2611, 0.9336, 1900, 129, a2, 111000
parg, m5018, t52, w4, 1062266, 52, 5148, 1068770, 1.0259, 1.0, 418, 2518, a2, 110001
quickSort, m254, t50, w2, 13690, 163, 173736, 188728, 684, 0.9603, 1900, 56, a3, 011111
insertSort, m36, t50, w4, 778, 49, 4158, 4977, 115.5185, 0.9444, 1900, 40, a5, 100011
factorial, m15, t100, w2, 797, 319, 9760, 10746, 629.6774, 0.9677, 403, 18, a3, 110000
mergeSort, m75, t50, w2, 6779, 160, 22720, 29584, 301.5929, 0.9336, 1900, 129, a5, 111000
longestIncrease, m228, t50, w2, 9720, 9494, 259666, 289500, 1138.886, 0.9196, 1946, 70, a2, 110111
mergeSort, m75, t50, w4, 2251, 47, 7627, 10311, 101.2478, 0.9336, 1900, 129, a2, 110110
add, m6, t100, w2, 142, 324, 206, 539, 34.4167, 0.9167, 583, 13, a4, 100011
dictionaryOrder, m35, t100, w2, 956, 316, 16835, 18099, 474.2254, 0.9265, 8248, 32, a3, 001111
longestIncrease, m228, t50, w4, 6296, 3452, 103278, 116680, 452.9737, 0.9035, 1946, 70, a2, 100010
anagram, m120, t100, w4, 2062, 103, 12210, 15364, 101.75, 0.9286, 1370, 37, a4, 110110
factorial, m62, t100, w2, 1588, 317, 39090, 41432, 630.4839, 0.9677, 403, 18, a3, 010011
genPassword, m16, t100, w2, 514, 317, 1858, 2499, 113.7755, 0.8367, 398, 63, a2, 100011
add, m24, t100, w2, 558, 323, 826, 2134, 34.4167, 0.9167, 583, 13, a4, 110010
genPassword, m24, t100, w8, 501, 42, 471, 1027, 19.2245, 0.8367, 398, 63, a3, 101011
factorial, m62, t100, w4, 1002, 104, 14070, 15794, 226.9355, 0.9677, 403, 18, a2, 111110
squareMatrix, m60, t50, w4, 1608, 136, 7870, 9553, 129.7363, 1.0, 903, 72, a5, 010011
transpose, m74, t50, w2, 2899, 160, 31007, 34428, 416.2081, 0.8993, 903, 40, a4, 101110
bubbleSort, m56, t50, w4, 3682, 155, 38439, 42597, 680.3451, 0.9182, 1900, 41, a3, 011100
mergeSort, m113, t50, w2, 10047, 162, 34165, 44336, 302.3451, 0.9336, 1900, 129, a5, 100000
factorial, m15, t100, w2, 821, 321, 9754, 10860, 629.2903, 0.9677, 403, 18, a4, 100100
genPassword, m16, t100, w2, 506, 321, 1842, 2538, 112.8163, 0.8367, 398, 63, a2, 101111
parg, m1254, t52, w2, 215409, 173, 4285, 220074, 3.4161, 1.0, 418, 2518, a5, 001010
huffmanCoding, m628, t50, w8, 36904, 145, 30694, 69370, 48.8758, 0.9279, 1874, 318, a3, 000111
anagram, m30, t100, w2, 1617, 321, 4054, 5863, 135.1333, 0.8667, 1370, 37, a5, 100000
parg, m5018, t52, w2, 876992, 173, 17280, 926690, 3.4436, 1.0, 418, 2518, a2, 010110
parg, m836, t52, w4, 141849, 172, 844, 148080, 1.0092, 1.0, 418, 2518, a3, 001110
factorial, m10, t100, w2, 530, 329, 6495, 7224, 628.5484, 0.9677, 403, 18, a4, 101100
mergeSort, m452, t50, w2, 20584, 161, 136608, 157700, 302.2301, 0.9336, 1900, 129, a4, 100010
primes, m34, t100, w8, 564, 257, 437, 1302, 12.8529, 0.8793, 398, 30, a3, 001110
factorial, m15, t100, w2, 392, 324, 9768, 10353, 630.1935, 0.9677, 403, 18, a5, 111010
genPassword, m98, t100, w2, 2956, 321, 11018, 15116, 112.4286, 0.8367, 398, 63, a3, 001111
genPassword, m24, t100, w2, 750, 321, 2705, 3810, 110.4286, 0.8367, 398, 63, a4, 001110
huffmanCodingEff, m398, t50, w2, 30598, 158, 82156, 115486, 206.4221, 0.849, 1874, 239, a4, 110110
mergeSort, m75, t50, w2, 6931, 166, 22896, 30139, 303.9381, 0.9336, 1900, 129, a4, 001101
mergeSort, m75, t50, w2, 3433, 157, 22702, 26425, 301.3584, 0.9336, 1900, 129, a3, 001111
parg, m836, t52, w2, 174134, 175, 2926, 177317, 3.499, 1.0, 418, 2518, a3, 100001
factorial, m62, t100, w2, 1552, 315, 39078, 41378, 630.2903, 0.9677, 403, 18, a2, 000011
huffmanCodingEff, m398, t50, w8, 20524, 129, 12026, 34868, 30.2161, 0.849, 1874, 239, a2, 000110
parg, m5018, t52, w4, 851010, 52, 5166, 888902, 1.0295, 1.0, 418, 2518, a3, 111110
massive, m24, t60, w8, 305, 19167, 25788, 35826, 1052.5714, 1.0, 169, 13, a5, 111110
squareMatrix, m91, t50, w2, 3560, 162, 34382, 38066, 377.8297, 1.0, 903, 72, a4, 111010
mergeSort, m452, t50, w4, 13860, 152, 45664, 60014, 101.0265, 0.9336, 1900, 129, a3, 011010
factorial, m62, t100, w4, 3232, 306, 14068, 18398, 226.9032, 0.9677, 403, 18, a2, 001100
bubbleSort, m37, t50, w4, 2487, 148, 25844, 28458, 686.1239, 0.9182, 1900, 41, a3, 001101
parg, m1254, t52, w2, 220882, 170, 4342, 225605, 3.4615, 1.0, 418, 2518, a2, 000011
parg, m1254, t52, w8, 218369, 106, 411, 224642, 0.3276, 1.0, 418, 2518, a3, 011110
genPassword, m16, t100, w4, 333, 99, 677, 1156, 41.449, 0.8367, 398, 63, a2, 110110
longestIncrease, m228, t50, w4, 6278, 10201, 100716, 127578, 441.7368, 0.9035, 1946, 70, a5, 010010
primes, m34, t100, w2, 1801, 324, 3612, 5799, 106.2353, 0.8793, 398, 30, a2, 101100
bubbleSort, m37, t50, w8, 2456, 148, 20167, 22721, 535.4248, 0.9182, 1900, 41, a4, 010101
genPassword, m98, t100, w2, 2982, 313, 11042, 15412, 112.6735, 0.8367, 398, 63, a3, 010110
longestIncrease, m38, t50, w2, 1644, 9452, 43296, 48279, 1139.3684, 0.9196, 1946, 70, a3, 001111
factorial, m10, t100, w4, 171, 101, 2351, 2576, 227.5806, 0.9677, 403, 18, a3, 101010
parg, m836, t52, w4, 141797, 154, 876, 142930, 1.0474, 1.0, 418, 2518, a5, 001011
dictionaryOrder, m35, t100, w2, 1836, 325, 16736, 18977, 471.4507, 0.9265, 8248, 32, a2, 011100
dictionaryOrder, m23, t100, w4, 401, 95, 3894, 4440, 164.5634, 0.9265, 8248, 32, a2, 100111
bubbleSort, m226, t50, w4, 14904, 155, 155398, 171096, 687.6018, 0.9182, 1900, 41, a2, 010101
mergeSort, m452, t50, w2, 39940, 160, 136312, 176766, 301.5752, 0.9336, 1900, 129, a4, 100000
mergeSort, m452, t50, w4, 13786, 157, 46014, 60308, 101.8009, 0.9336, 1900, 129, a5, 000011
huffmanCodingEff, m99, t50, w8, 5337, 22, 3036, 8760, 30.5126, 0.849, 1874, 239, a2, 101111
genPassword, m16, t100, w8, 333, 41, 310, 681, 19.0204, 0.8367, 398, 63, a3, 110010
anagram, m20, t100, w2, 1076, 322, 2700, 3903, 135.0167, 0.8667, 1370, 37, a3, 010001
huffmanCodingEff, m99, t50, w8, 5417, 20, 3027, 8950, 30.4271, 0.849, 1874, 239, a2, 100110
insertSort, m216, t50, w4, 4744, 53, 24662, 29648, 114.1759, 0.9444, 1900, 40, a2, 101011
insertSort, m36, t50, w4, 779, 47, 4161, 4978, 115.5926, 0.9444, 1900, 40, a5, 110011
longestIncrease, m38, t50, w8, 3436, 2230, 8172, 12526, 215.0702, 0.9196, 1946, 70, a2, 111100
maxArrSumNeg, m37, t50, w4, 903, 48, 8010, 9162, 214.5536, 0.9358, 1910, 63, a2, 110110
anagram, m30, t100, w2, 781, 316, 4094, 5062, 136.4667, 0.8667, 1370, 37, a2, 111010
factorial, m10, t100, w2, 537, 316, 6625, 7289, 641.129, 0.9677, 403, 18, a4, 111000
mergeSort, m75, t50, w4, 2278, 154, 7588, 10057, 100.7345, 0.9336, 1900, 129, a3, 001111
insertSort, m54, t50, w8, 1173, 140, 3173, 4497, 58.7593, 0.9444, 1900, 40, a2, 001111
mergeSort, m75, t50, w2, 3410, 162, 22721, 26411, 301.615, 0.9336, 1900, 129, a4, 100111
anagram, m30, t100, w4, 514, 291, 2501, 3248, 83.3833, 0.9286, 1370, 37, a3, 001111
huffmanCodingEff, m99, t50, w2, 7672, 160, 20370, 28447, 204.7236, 0.849, 1874, 239, a4, 110111
longestIncrease, m38, t50, w4, 1043, 3437, 16466, 18686, 433.3158, 0.9035, 1946, 70, a5, 100011
parg, m836, t52, w8, 147677, 99, 273, 148191, 0.3268, 1.0, 418, 2518, a3, 010011
mergeSort, m75, t50, w2, 6699, 164, 22698, 29483, 301.3053, 0.9336, 1900, 129, a4, 000001
factorial, m62, t100, w8, 2960, 40, 10160, 13330, 163.871, 0.9677, 403, 18, a3, 100001
add, m24, t100, w2, 540, 316, 726, 2206, 30.25, 0.9167, 583, 13, a4, 010111
parg, m1254, t52, w8, 217359, 23, 655, 223666, 0.5221, 1.0, 418, 2518, a4, 101110
factorial, m15, t100, w2, 398, 331, 9784, 10379, 631.2581, 0.9677, 403, 18, a3, 101010
mergeSort, m452, t50, w4, 13754, 47, 45838, 60270, 101.4115, 0.9336, 1900, 129, a2, 110111
selectSort, m30, t50, w8, 666, 22, 1963, 2701, 64.0109, 0.9101, 1900, 45, a3, 111111
mergeSort, m75, t50, w4, 2304, 51, 7599, 9953, 100.8805, 0.9336, 1900, 129, a2, 111010
mergeSort, m113, t50, w8, 3539, 20, 5282, 8879, 46.7478, 0.9336, 1900, 129, a3, 111011
mergeSort, m113, t50, w2, 5071, 161, 34179, 39376, 302.469, 0.9336, 1900, 129, a5, 100011
quickSort, m254, t50, w8, 9452, 127, 30012, 40938, 118.1575, 0.9603, 1900, 56, a3, 001110
parg, m1254, t52, w8, 218401, 113, 405, 219167, 0.3232, 1.0, 418, 2518, a5, 000011
factorial, m10, t100, w4, 531, 100, 2345, 2928, 226.9355, 0.9677, 403, 18, a2, 101000
factorial, m10, t100, w2, 529, 324, 6521, 7177, 631.129, 0.9677, 403, 18, a3, 101000
parg, m5018, t52, w2, 1028760, 174, 17526, 1080894, 3.4926, 1.0, 418, 2518, a3, 101100
squareMatrix, m364, t50, w4, 9304, 50, 46384, 55958, 127.4286, 1.0, 903, 72, a2, 111011
longestIncrease, m228, t50, w4, 6434, 10189, 103256, 130280, 452.8772, 0.9035, 1946, 70, a5, 001010
dictionaryOrder, m35, t100, w8, 576, 257, 2501, 3396, 70.4507, 0.9265, 8248, 32, a2, 000111
bubbleSort, m37, t50, w2, 1231, 163, 71944, 73414, 1910.0265, 0.9182, 1900, 41, a3, 100111
anagram, m30, t100, w2, 799, 320, 4087, 5074, 136.2333, 0.8667, 1370, 37, a5, 100011
add, m24, t100, w2, 538, 313, 856, 2132, 35.6667, 0.9167, 583, 13, a5, 100011
dictionaryOrder, m35, t100, w4, 582, 302, 5822, 6785, 164, 0.9265, 8248, 32, a2, 011111
squareMatrix, m364, t50, w4, 9352, 155, 46242, 56066, 127.0385, 1.0, 903, 72, a3, 000011
longestIncrease, m228, t50, w2, 9742, 9698, 264332, 294596, 1159.3509, 0.9196, 1946, 70, a3, 111111
dictionaryOrder, m142, t100, w2, 7206, 324, 67170, 75990, 473.0282, 0.9265, 8248, 32, a2, 110100
anagram, m20, t100, w2, 1086, 313, 2688, 3897, 134.4167, 0.8667, 1370, 37, a3, 001000
squareMatrix, m60, t50, w4, 1616, 146, 7794, 9487, 128.478, 1.0, 903, 72, a3, 010010
minProd, m60, t50, w4, 1477, 47, 1795, 3314, 29.7624, 0.7845, 1946, 72, a2, 101010
anagram, m30, t100, w8, 498, 45, 2501, 3073, 83.3833, 0.9286, 1370, 37, a2, 101111
parg, m5018, t52, w2, 1045902, 171, 17570, 1064998, 3.5014, 1.0, 418, 2518, a2, 100000
genPassword, m16, t100, w4, 327, 97, 767, 1242, 46.9592, 0.8367, 398, 63, a4, 101110
genPassword, m16, t100, w2, 506, 312, 1854, 2488, 113.5102, 0.8367, 398, 63, a2, 011011
squareMatrix, m91, t50, w2, 7260, 163, 28202, 36125, 309.9121, 1.0, 903, 72, a5, 001100
anagram, m120, t100, w2, 6568, 323, 16178, 23508, 134.8167, 0.8667, 1370, 37, a5, 110000
anagram, m30, t100, w2, 1631, 312, 4042, 5862, 134.75, 0.8667, 1370, 37, a4, 001001
genPassword, m16, t100, w2, 496, 319, 1835, 2525, 112.3878, 0.8367, 398, 63, a3, 110111
parg, m5018, t52, w2, 869002, 172, 17034, 919930, 3.3946, 1.0, 418, 2518, a4, 100110
factorial, m62, t100, w8, 1026, 278, 10520, 12232, 169.6774, 0.9677, 403, 18, a5, 001011
bubbleSort, m37, t50, w4, 819, 53, 25672, 26583, 681.5575, 0.9182, 1900, 41, a3, 110111
longestIncrease, m57, t50, w2, 2451, 9466, 65772, 73332, 1153.8947, 0.9196, 1946, 70, a4, 000110
bubbleSort, m37, t50, w4, 2461, 48, 25672, 28414, 681.5664, 0.9182, 1900, 41, a3, 110100
genPassword, m98, t100, w4, 1974, 294, 3738, 6430, 38.1429, 0.8367, 398, 63, a4, 001011
massive, m98, t60, w8, 3408, 19153, 103202, 145086, 1053.0816, 1.0, 169, 13, a5, 111101
genPassword, m24, t100, w2, 1457, 306, 2790, 4433, 113.8776, 0.8367, 398, 63, a2, 000001
parg, m1254, t52, w4, 214522, 163, 1311, 216220, 1.045, 1.0, 418, 2518, a4, 001011
transpose, m49, t50, w4, 1239, 50, 6977, 8262, 140.4832, 0.8993, 903, 40, a2, 101010
huffmanCodingEff, m99, t50, w4, 5125, 47, 6870, 12630, 69.0503, 0.849, 1874, 239, a2, 100110
squareMatrix, m60, t50, w2, 2329, 154, 22952, 25359, 378.3297, 1.0, 903, 72, a5, 000010
factorial, m10, t100, w8, 172, 290, 1692, 1983, 163.8065, 0.9677, 403, 18, a2, 001011
bubbleSort, m37, t50, w2, 2771, 161, 75702, 78784, 2009.8053, 0.9182, 1900, 41, a2, 101100
selectSort, m184, t50, w2, 12788, 167, 80636, 94368, 438.2391, 0.9101, 1900, 45, a2, 000101
transpose, m74, t50, w2, 2897, 159, 31157, 34178, 418.2215, 0.8993, 903, 40, a4, 010010
factorial, m15, t100, w2, 810, 321, 9775, 10778, 630.6774, 0.9677, 403, 18, a2, 001001
parg, m836, t52, w2, 143778, 171, 2871, 146902, 3.4328, 1.0, 418, 2518, a2, 001010
factorial, m62, t100, w8, 3010, 41, 10168, 13394, 164, 0.9677, 403, 18, a2, 101000
mergeSort, m452, t50, w2, 40380, 163, 136590, 178644, 302.1903, 0.9336, 1900, 129, a3, 100101
squareMatrix, m364, t50, w8, 9480, 21, 20666, 30350, 56.7747, 1.0, 903, 72, a2, 100011
anagram, m20, t100, w2, 1063, 311, 2693, 3878, 134.65, 0.8667, 1370, 37, a2, 010001
longestIncrease, m57, t50, w2, 2527, 9987, 67280, 75159, 1180.3596, 0.9196, 1946, 70, a4, 010110
factorial, m10, t100, w2, 259, 322, 6511, 6967, 630.129, 0.9677, 403, 18, a3, 101110
longestIncrease, m228, t50, w2, 9912, 9966, 275126, 306206, 1206.693, 0.9196, 1946, 70, a4, 010111
huffmanCodingEff, m398, t50, w8, 21424, 23, 12074, 34808, 30.3367, 0.849, 1874, 239, a2, 110111
transpose, m74, t50, w2, 5968, 156, 30991, 37078, 415.9866, 0.8993, 903, 40, a3, 100000
huffmanCodingEff, m99, t50, w4, 5139, 50, 6903, 12382, 69.3769, 0.849, 1874, 239, a3, 110111
mergeSort, m452, t50, w2, 20626, 166, 136038, 157184, 300.969, 0.9336, 1900, 129, a4, 011010
longestIncrease, m38, t50, w2, 3391, 10217, 44401, 51437, 1168.4561, 0.9196, 1946, 70, a2, 011100
longestIncrease, m57, t50, w2, 4917, 9876, 66104, 76159, 1159.7281, 0.9196, 1946, 70, a3, 101101
dictionaryOrder, m23, t100, w4, 406, 301, 3882, 4544, 164.0563, 0.9265, 8248, 32, a3, 001110
parg, m5018, t52, w2, 866048, 174, 17104, 915542, 3.4085, 1.0, 418, 2518, a4, 001110
transpose, m298, t50, w2, 11610, 159, 124698, 136790, 418.4497, 0.8993, 903, 40, a3, 000011
primes, m34, t100, w2, 1798, 315, 3602, 5700, 105.9412, 0.8793, 398, 30, a3, 000101
mergeSort, m75, t50, w2, 3473, 163, 22860, 26418, 303.4558, 0.9336, 1900, 129, a2, 001010
maxArrSumNeg, m37, t50, w8, 911, 21, 3373, 4336, 90.3661, 0.9358, 1910, 63, a3, 100111
genPassword, m16, t100, w2, 499, 317, 1907, 2598, 116.7959, 0.8367, 398, 63, a4, 110111
insertSort, m216, t50, w4, 4684, 55, 24760, 29700, 114.6296, 0.9444, 1900, 40, a2, 110011
genPassword, m16, t100, w2, 993, 316, 1838, 2960, 112.5714, 0.8367, 398, 63, a2, 111001
mergeSort, m113, t50, w2, 10177, 165, 34054, 44359, 301.3673, 0.9336, 1900, 129, a2, 010001
selectSort, m30, t50, w2, 2048, 161, 13399, 15605, 436.9239, 0.9101, 1900, 45, a2, 111101
dictionaryOrder, m35, t100, w8, 594, 286, 2501, 3446, 70.4648, 0.9265, 8248, 32, a3, 011110
minProd, m90, t50, w2, 3383, 165, 7914, 11918, 87.453, 0.8659, 1946, 72, a3, 111110
add, m6, t100, w2, 145, 321, 180, 540, 30, 0.9167, 583, 13, a4, 111111
dictionaryOrder, m35, t100, w4, 1849, 303, 5945, 8040, 167.4789, 0.9265, 8248, 32, a3, 000101
add, m4, t100, w2, 93, 315, 142, 360, 35.5833, 0.9167, 583, 13, a3, 000010
anagram, m30, t100, w2, 776, 318, 4094, 5057, 136.4667, 0.8667, 1370, 37, a3, 111010
huffmanCoding, m628, t50, w4, 35734, 53, 68826, 105030, 109.5955, 0.9013, 1874, 318, a5, 101011
bubbleSort, m37, t50, w4, 2453, 155, 25697, 28281, 682.2389, 0.9182, 1900, 41, a2, 011101
minProd, m362, t50, w4, 8802, 49, 10602, 19650, 29.2873, 0.7845, 1946, 72, a3, 100011
add, m4, t100, w2, 94, 320, 124, 369, 31.1667, 0.9167, 583, 13, a4, 001110
longestIncrease, m228, t50, w4, 19860, 3450, 92844, 119798, 407.2105, 0.9035, 1946, 70, a4, 101001
genPassword, m16, t100, w2, 489, 313, 1863, 2553, 114.0612, 0.8367, 398, 63, a4, 100111
factorial, m62, t100, w2, 3154, 313, 38964, 42868, 628.4516, 0.9677, 403, 18, a3, 011001
