add, m24, t100, w2, 528, 324, 702, 2146, 29.25, 0.9167, 583, 13, a2, 100110
transpose, m49, t50, w4, 1281, 51, 6971, 8299, 140.3691, 0.8993, 903, 40, a4, 111010
genPassword, m98, t100, w4, 1980, 98, 4054, 6520, 41.3673, 0.8367, 398, 63, a2, 101111
parg, m5018, t52, w8, 875420, 22, 526, 879506, 0.1048, 1.0, 418, 2518, a5, 111111
genPassword, m24, t100, w4, 507, 98, 1024, 1612, 41.7959, 0.8367, 398, 63, a3, 111010
parg, m5018, t52, w2, 866048, 174, 17104, 915542, 3.4085, 1.0, 418, 2518, a4, 001110
squareMatrix, m91, t50, w8, 2366, 142, 5162, 7739, 56.7253, 1.0, 903, 72, a3, 010111
huffmanCoding, m157, t50, w4, 8971, 50, 17168, 26255, 109.3535, 0.9013, 1874, 318, a2, 110011
selectSort, m30, t50, w8, 674, 21, 1949, 2777, 63.5761, 0.9101, 1900, 45, a3, 100110
huffmanCodingEff, m66, t50, w4, 3395, 144, 4605, 8226, 69.4221, 0.849, 1874, 239, a2, 001111
bubbleSort, m56, t50, w4, 1248, 51, 38898, 40280, 688.469, 0.9182, 1900, 41, a3, 100111
bubbleSort, m226, t50, w2, 7434, 162, 432806, 442142, 1915.0708, 0.9182, 1900, 41, a4, 100110
transpose, m49, t50, w2, 1957, 162, 20749, 22789, 417.7651, 0.8993, 903, 40, a5, 001011
add, m4, t100, w4, 56, 94, 38, 144, 9.5, 0.9167, 583, 13, a4, 101010
dictionaryOrder, m142, t100, w4, 2328, 302, 23288, 27140, 164, 0.9265, 8248, 32, a2, 011111
transpose, m298, t50, w2, 23868, 158, 123942, 148296, 415.9128, 0.8993, 903, 40, a4, 001000
dictionaryOrder, m142, t100, w8, 2244, 269, 10004, 13558, 70.4507, 0.9265, 8248, 32, a3, 000110
selectSort, m30, t50, w2, 2053, 161, 13357, 15656, 435.5543, 0.9101, 1900, 45, a3, 010100
maxArrSumNeg, m224, t50, w8, 5302, 142, 20250, 27024, 90.4018, 0.9358, 1910, 63, a2, 001110
parg, m1254, t52, w8, 217941, 109, 410, 224049, 0.3268, 1.0, 418, 2518, a5, 011110
minProd, m90, t50, w4, 2204, 149, 2705, 5022, 29.895, 0.7845, 1946, 72, a5, 010010
longestIncrease, m57, t50, w2, 4911, 9480, 65041, 75065, 1141.0702, 0.9196, 1946, 70, a4, 010100
add, m4, t100, w2, 92, 320, 121, 364, 30.25, 0.9167, 583, 13, a4, 110111
bubbleSort, m37, t50, w4, 813, 157, 25795, 26736, 684.8407, 0.9182, 1900, 41, a3, 001111
longestIncrease, m57, t50, w2, 2468, 9380, 66248, 73681, 1162.2456, 0.9196, 1946, 70, a2, 001111
mergeSort, m452, t50, w2, 20386, 161, 136278, 157172, 301.5, 0.9336, 1900, 129, a2, 111010
massive, m98, t60, w4, 3720, 38272, 127354, 208266, 1299.5306, 1.0, 169, 13, a5, 111100
mergeSort, m452, t50, w4, 13828, 51, 45598, 59720, 100.8805, 0.9336, 1900, 129, a2, 111010
factorial, m10, t100, w8, 164, 39, 1694, 1945, 163.9355, 0.9677, 403, 18, a2, 100110
dictionaryOrder, m142, t100, w8, 2322, 268, 10006, 13692, 70.4648, 0.9265, 8248, 32, a3, 010110
quickSort, m254, t50, w8, 9452, 127, 30012, 40938, 118.1575, 0.9603, 1900, 56, a3, 001110
huffmanCoding, m104, t50, w4, 6149, 48, 11512, 17737, 109.9904, 0.9013, 1874, 318, a2, 100010
add, m24, t100, w2, 532, 313, 844, 2126, 35.1667, 0.9167, 583, 13, a5, 110011
genPassword, m98, t100, w2, 2926, 321, 11090, 14790, 113.1633, 0.8367, 398, 63, a4, 010010
mergeSort, m452, t50, w4, 13394, 49, 45784, 59456, 101.292, 0.9336, 1900, 129, a3, 111010
minProd, m90, t50, w8, 2206, 135, 2515, 4967, 27.7956, 0.8659, 1946, 72, a3, 000111
insertSort, m36, t50, w8, 778, 21, 2111, 2920, 58.6481, 0.9444, 1900, 40, a2, 110010
parg, m5018, t52, w2, 861870, 173, 17414, 880828, 3.4703, 1.0, 418, 2518, a3, 001011
factorial, m15, t100, w2, 388, 321, 9766, 10427, 630.0968, 0.9677, 403, 18, a3, 110111
factorial, m15, t100, w8, 243, 287, 2541, 2991, 163.9355, 0.9677, 403, 18, a2, 001111
genPassword, m24, t100, w2, 740, 320, 2781, 3715, 113.5102, 0.8367, 398, 63, a2, 110011
factorial, m10, t100, w8, 172, 263, 1694, 1977, 164, 0.9677, 403, 18, a3, 001011
anagram, m120, t100, w4, 2112, 103, 10004, 13190, 83.3667, 0.9286, 1370, 37, a3, 100110
mergeSort, m113, t50, w4, 3409, 50, 11401, 14882, 100.8982, 0.9336, 1900, 129, a3, 110011
primes, m22, t100, w2, 586, 315, 2406, 3250, 106.1618, 0.8793, 398, 30, a2, 111110
add, m4, t100, w2, 91, 326, 137, 357, 34.4167, 0.9167, 583, 13, a4, 000011
huffmanCoding, m628, t50, w4, 36098, 136, 67998, 104728, 108.2771, 0.9013, 1874, 318, a4, 011011
selectSort, m30, t50, w2, 1017, 161, 13361, 14624, 435.6848, 0.9101, 1900, 45, a2, 101110
insertSort, m54, t50, w2, 1823, 159, 12316, 14396, 228.0741, 0.92, 1900, 40, a5, 100111
parg, m5018, t52, w8, 870606, 143, 1640, 873764, 0.3268, 1.0, 418, 2518, a2, 011011
insertSort, m36, t50, w4, 779, 150, 4073, 4926, 113.1389, 0.9444, 1900, 40, a5, 011010
bubbleSort, m56, t50, w4, 3633, 50, 39006, 43067, 690.3717, 0.9182, 1900, 41, a3, 100100
transpose, m74, t50, w2, 2914, 161, 31122, 34161, 417.745, 0.8993, 903, 40, a5, 100011
mergeSort, m452, t50, w4, 13438, 51, 45702, 60198, 101.1106, 0.9336, 1900, 129, a3, 101111
longestIncrease, m228, t50, w2, 9884, 10156, 277498, 309120, 1217.0965, 0.9196, 1946, 70, a2, 100110
mergeSort, m113, t50, w2, 5057, 159, 34274, 39758, 303.3142, 0.9336, 1900, 129, a2, 010111
parg, m1254, t52, w4, 214073, 52, 4141, 226399, 3.3009, 1.0, 418, 2518, a4, 100110
factorial, m62, t100, w2, 1554, 319, 39120, 41430, 630.9677, 0.9677, 403, 18, a2, 100010
dictionaryOrder, m142, t100, w2, 7286, 318, 68172, 76752, 480.0845, 0.9265, 8248, 32, a4, 000101
genPassword, m24, t100, w4, 479, 97, 1013, 1614, 41.3673, 0.8367, 398, 63, a2, 100111
huffmanCoding, m104, t50, w8, 6303, 137, 5085, 11904, 48.586, 0.9279, 1874, 318, a2, 011110
insertSort, m36, t50, w4, 790, 146, 4154, 5017, 115.3981, 0.9444, 1900, 40, a4, 011011
factorial, m10, t100, w2, 260, 317, 6518, 6972, 630.7742, 0.9677, 403, 18, a2, 010110
mergeSort, m113, t50, w4, 3414, 50, 11427, 15023, 101.1283, 0.9336, 1900, 129, a3, 111111
anagram, m30, t100, w4, 533, 102, 2501, 3160, 83.3833, 0.9286, 1370, 37, a2, 111111
primes, m34, t100, w8, 571, 40, 441, 1081, 12.9706, 0.8793, 398, 30, a3, 100111
genPassword, m24, t100, w2, 738, 324, 2753, 3830, 112.3878, 0.8367, 398, 63, a2, 000110
parg, m5018, t52, w8, 899120, 143, 1646, 904618, 0.328, 1.0, 418, 2518, a2, 001111
selectSort, m30, t50, w4, 685, 149, 5003, 5811, 163.1413, 0.9101, 1900, 45, a2, 010111
huffmanCodingEff, m99, t50, w8, 5373, 20, 3020, 8906, 30.3518, 0.849, 1874, 239, a2, 111110
parg, m1254, t52, w4, 219515, 159, 1284, 222352, 1.0239, 1.0, 418, 2518, a3, 000111
quickSort, m42, t50, w8, 1546, 143, 5002, 6710, 118.1575, 0.9603, 1900, 56, a3, 011111
anagram, m120, t100, w8, 2078, 276, 10004, 13276, 83.3667, 0.9286, 1370, 37, a2, 001110
mergeSort, m75, t50, w4, 2249, 146, 7613, 9941, 101.0575, 0.9336, 1900, 129, a2, 000011
squareMatrix, m60, t50, w2, 2402, 160, 18702, 21530, 308.2802, 1.0, 903, 72, a5, 001110
mergeSort, m113, t50, w8, 3594, 153, 5308, 9029, 46.9735, 0.9336, 1900, 129, a3, 000010
parg, m836, t52, w2, 146100, 173, 2892, 154615, 3.4583, 1.0, 418, 2518, a3, 011110
huffmanCodingEff, m398, t50, w4, 20316, 160, 27536, 50720, 69.1859, 0.849, 1874, 239, a2, 001110
squareMatrix, m91, t50, w4, 2441, 143, 11659, 14712, 128.1209, 1.0, 903, 72, a2, 001110
primes, m22, t100, w8, 381, 40, 294, 720, 12.9706, 0.8793, 398, 30, a3, 100111
transpose, m49, t50, w2, 1951, 157, 20783, 22816, 418.4497, 0.8993, 903, 40, a5, 100010
genPassword, m16, t100, w4, 315, 101, 695, 1065, 42.5918, 0.8367, 398, 63, a2, 100010
huffmanCodingEff, m398, t50, w4, 20696, 48, 27534, 49316, 69.1809, 0.849, 1874, 239, a2, 100111
insertSort, m54, t50, w4, 1189, 49, 6153, 7682, 113.9444, 0.9444, 1900, 40, a3, 101110
transpose, m49, t50, w8, 1281, 23, 3373, 4901, 67.9262, 0.9054, 903, 40, a2, 101110
parg, m836, t52, w8, 144732, 20, 273, 145218, 0.3272, 1.0, 418, 2518, a2, 111011
genPassword, m98, t100, w8, 1936, 40, 1910, 4058, 19.4898, 0.8367, 398, 63, a2, 110011
dictionaryOrder, m142, t100, w8, 2342, 254, 10004, 13482, 70.4507, 0.9265, 8248, 32, a2, 010111
transpose, m298, t50, w2, 11608, 157, 124712, 136810, 418.4966, 0.8993, 903, 40, a4, 000011
genPassword, m16, t100, w4, 330, 99, 676, 1063, 41.4286, 0.8367, 398, 63, a2, 110010
mergeSort, m75, t50, w2, 3419, 162, 22832, 26545, 303.0885, 0.9336, 1900, 129, a4, 000111
transpose, m298, t50, w4, 7516, 52, 41798, 49586, 140.2617, 0.8993, 903, 40, a2, 100011
transpose, m49, t50, w2, 3914, 158, 20664, 24659, 416.0537, 0.8993, 903, 40, a3, 000001
mergeSort, m75, t50, w8, 2342, 21, 3523, 5904, 46.7699, 0.9336, 1900, 129, a3, 111010
factorial, m62, t100, w4, 1068, 102, 14072, 15458, 226.9677, 0.9677, 403, 18, a2, 100011
dictionaryOrder, m23, t100, w2, 656, 324, 11174, 12105, 472.169, 0.9265, 8248, 32, a2, 101110
squareMatrix, m364, t50, w8, 9350, 20, 20780, 30336, 57.0879, 1.0, 903, 72, a2, 101010
insertSort, m216, t50, w8, 4740, 150, 12626, 17800, 58.4537, 0.9444, 1900, 40, a3, 000010
selectSort, m30, t50, w2, 2048, 161, 13399, 15605, 436.9239, 0.9101, 1900, 45, a2, 111101
dictionaryOrder, m23, t100, w8, 378, 248, 1667, 2255, 70.4366, 0.9265, 8248, 32, a3, 000111
genPassword, m16, t100, w8, 324, 41, 324, 685, 19.8367, 0.8367, 398, 63, a3, 110011
primes, m22, t100, w4, 382, 102, 844, 1407, 37.2353, 0.8793, 398, 30, a3, 100110
selectSort, m30, t50, w2, 1023, 161, 13347, 14539, 435.2391, 0.9101, 1900, 45, a2, 111111
factorial, m62, t100, w2, 1562, 328, 39084, 41814, 630.3871, 0.9677, 403, 18, a4, 100110
dictionaryOrder, m142, t100, w2, 7228, 330, 67184, 75692, 473.1268, 0.9265, 8248, 32, a3, 110101
anagram, m20, t100, w4, 335, 100, 1667, 2084, 83.3667, 0.9286, 1370, 37, a2, 100111
transpose, m298, t50, w2, 11604, 160, 124596, 136690, 418.1074, 0.8993, 903, 40, a2, 010011
longestIncrease, m38, t50, w2, 3290, 9412, 43397, 50063, 1142.0439, 0.9196, 1946, 70, a3, 000100
huffmanCoding, m157, t50, w8, 9614, 120, 7711, 18144, 49.1146, 0.9279, 1874, 318, a2, 011110
maxArrSumNeg, m37, t50, w4, 872, 151, 7381, 8368, 197.7232, 0.9358, 1910, 63, a2, 011111
primes, m22, t100, w8, 373, 38, 295, 714, 13.0294, 0.8793, 398, 30, a2, 110111
selectSort, m184, t50, w2, 12284, 163, 80402, 94162, 436.9674, 0.9101, 1900, 45, a2, 010100
anagram, m30, t100, w8, 512, 258, 2501, 3307, 83.3667, 0.9286, 1370, 37, a2, 010110
mergeSort, m113, t50, w2, 5123, 161, 34205, 39457, 302.6991, 0.9336, 1900, 129, a2, 011010
primes, m34, t100, w4, 604, 298, 1259, 2078, 37.0294, 0.8793, 398, 30, a2, 000111
huffmanCoding, m628, t50, w8, 36958, 115, 30638, 70776, 48.7866, 0.9279, 1874, 318, a3, 001110
bubbleSort, m226, t50, w4, 14768, 48, 154034, 170484, 681.5664, 0.9182, 1900, 41, a3, 110100
selectSort, m184, t50, w2, 6116, 159, 80420, 87586, 437.0652, 0.9101, 1900, 45, a2, 010111
selectSort, m184, t50, w2, 12346, 160, 80198, 93470, 435.8587, 0.9101, 1900, 45, a3, 001101
squareMatrix, m91, t50, w2, 3550, 156, 27785, 31958, 305.3297, 1.0, 903, 72, a5, 111110
mergeSort, m452, t50, w8, 13794, 125, 21230, 35504, 46.969, 0.9336, 1900, 129, a2, 010011
bubbleSort, m37, t50, w8, 836, 139, 20530, 21601, 545.0619, 0.9182, 1900, 41, a4, 010110
minProd, m362, t50, w4, 8970, 51, 10734, 19964, 29.6519, 0.7845, 1946, 72, a5, 100010
bubbleSort, m56, t50, w4, 1250, 156, 38608, 40318, 683.3363, 0.9182, 1900, 41, a2, 001110
insertSort, m216, t50, w4, 4684, 149, 24692, 29814, 114.3148, 0.9444, 1900, 40, a2, 011011
dictionaryOrder, m142, t100, w2, 3848, 328, 67934, 73462, 478.4085, 0.9265, 8248, 32, a3, 000110
parg, m5018, t52, w4, 856372, 54, 16626, 880420, 3.3133, 1.0, 418, 2518, a4, 100111
selectSort, m184, t50, w4, 4138, 161, 30018, 35652, 163.1413, 0.9101, 1900, 45, a2, 001110
parg, m836, t52, w2, 146199, 177, 2906, 152641, 3.4747, 1.0, 418, 2518, a3, 011111
mergeSort, m452, t50, w8, 13874, 22, 21126, 35240, 46.7389, 0.9336, 1900, 129, a3, 100010
quickSort, m254, t50, w8, 9566, 20, 30012, 40956, 118.1575, 0.9603, 1900, 56, a3, 101110
huffmanCodingEff, m398, t50, w2, 30376, 157, 81332, 114502, 204.3518, 0.849, 1874, 239, a4, 100110
factorial, m15, t100, w4, 258, 292, 3518, 4042, 227, 0.9677, 403, 18, a3, 000110
longestIncrease, m57, t50, w4, 1586, 3449, 23836, 27196, 418.1842, 0.9035, 1946, 70, a4, 111011
factorial, m10, t100, w2, 548, 315, 6497, 7236, 628.7742, 0.9677, 403, 18, a4, 110100
squareMatrix, m91, t50, w4, 2345, 49, 11602, 14011, 127.5, 1.0, 903, 72, a2, 100011
add, m6, t100, w2, 136, 317, 210, 531, 35, 0.9167, 583, 13, a2, 110011
genPassword, m24, t100, w8, 494, 37, 473, 1017, 19.3061, 0.8367, 398, 63, a5, 111011
add, m6, t100, w2, 133, 318, 209, 529, 34.8333, 0.9167, 583, 13, a2, 000010
selectSort, m184, t50, w2, 12292, 159, 80568, 94324, 437.8696, 0.9101, 1900, 45, a4, 010100
parg, m5018, t52, w4, 857610, 172, 5312, 864474, 1.0586, 1.0, 418, 2518, a5, 011011
transpose, m298, t50, w2, 23578, 158, 124014, 148088, 416.1544, 0.8993, 903, 40, a3, 110000
dictionaryOrder, m35, t100, w2, 1793, 325, 16820, 18938, 473.8028, 0.9265, 8248, 32, a2, 011101
genPassword, m98, t100, w8, 1944, 40, 1932, 4090, 19.7143, 0.8367, 398, 63, a2, 101010
anagram, m20, t100, w4, 339, 291, 1667, 2149, 83.3833, 0.9286, 1370, 37, a2, 001111
squareMatrix, m60, t50, w4, 1587, 148, 7700, 9471, 126.9341, 1.0, 903, 72, a2, 010111
transpose, m74, t50, w2, 2920, 153, 31218, 34260, 419.0336, 0.8993, 903, 40, a2, 111010
selectSort, m46, t50, w2, 1528, 157, 20040, 21830, 435.6522, 0.9101, 1900, 45, a3, 010111
bubbleSort, m56, t50, w4, 3688, 162, 38524, 42680, 681.8407, 0.9182, 1900, 41, a2, 001100
huffmanCoding, m628, t50, w8, 37914, 20, 30716, 71516, 48.9108, 0.9279, 1874, 318, a2, 110110
parg, m836, t52, w8, 145211, 19, 274, 145696, 0.3284, 1.0, 418, 2518, a3, 100011
transpose, m298, t50, w2, 11694, 156, 124704, 136868, 418.4698, 0.8993, 903, 40, a5, 000010
dictionaryOrder, m142, t100, w2, 3866, 325, 68366, 73540, 481.4507, 0.9265, 8248, 32, a2, 000111
genPassword, m16, t100, w2, 489, 313, 1863, 2553, 114.0612, 0.8367, 398, 63, a4, 100111
squareMatrix, m91, t50, w4, 2376, 51, 11535, 14061, 126.7637, 1.0, 903, 72, a3, 110111
longestIncrease, m228, t50, w8, 6410, 2303, 49560, 61350, 217.3684, 0.9196, 1946, 70, a3, 111111
mergeSort, m75, t50, w2, 3389, 159, 22686, 26160, 301.1504, 0.9336, 1900, 129, a3, 110011
genPassword, m98, t100, w4, 2064, 94, 4092, 6478, 41.7551, 0.8367, 398, 63, a2, 111011
parg, m5018, t52, w2, 877378, 170, 17538, 928388, 3.495, 1.0, 418, 2518, a3, 010110
insertSort, m216, t50, w4, 4802, 156, 24778, 31234, 114.713, 0.9444, 1900, 40, a2, 001110
genPassword, m16, t100, w2, 494, 313, 1843, 2566, 112.8776, 0.8367, 398, 63, a3, 100110
add, m6, t100, w2, 135, 324, 219, 546, 36.5833, 0.9167, 583, 13, a5, 111010
genPassword, m16, t100, w2, 500, 320, 1840, 2532, 112.6735, 0.8367, 398, 63, a2, 100111
mergeSort, m452, t50, w4, 13700, 154, 46056, 60252, 101.8938, 0.9336, 1900, 129, a2, 000010
